Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
IDA & IBRD total,IBT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.36025E+12,2.41601E+12,2.5106E+12,2.62996E+12,2.8261E+12,2.98012E+12,3.114E+12,3.22832E+12,3.4392E+12,3.70078E+12,3.99155E+12,4.2462E+12,4.51063E+12,4.83485E+12,5.12524E+12,5.31854E+12,5.67137E+12,5.91133E+12,6.08469E+12,6.33833E+12,6.59003E+12,6.69947E+12,6.85783E+12,6.92236E+12,7.21594E+12,7.52476E+12,7.83688E+12,8.20217E+12,8.51245E+12,8.75431E+12,8.94272E+12,9.03354E+12,9.11892E+12,9.37555E+12,9.6083E+12,9.9643E+12,1.04521E+13,1.09603E+13,1.11909E+13,1.1544E+13,1.21804E+13,1.25917E+13,1.31239E+13,1.38236E+13,1.48793E+13,1.58994E+13,1.71393E+13,1.85688E+13,1.95965E+13,2.0034E+13,2.14837E+13,2.27511E+13,2.3896E+13,2.50977E+13,2.62038E+13,2.72293E+13,2.83844E+13,2.97775E+13,3.10983E+13,3.22377E+13,..
IDA blend,IDB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.01376E+11,1.0268E+11,1.0709E+11,1.15508E+11,1.2141E+11,1.28147E+11,1.27238E+11,1.16066E+11,1.18358E+11,1.3797E+11,1.6372E+11,1.81729E+11,1.8904E+11,1.99741E+11,2.17546E+11,2.12532E+11,2.26289E+11,2.38137E+11,2.35861E+11,2.5013E+11,2.63534E+11,2.50822E+11,2.47391E+11,2.38659E+11,2.42327E+11,2.57004E+11,2.63622E+11,2.7302E+11,2.89878E+11,2.98249E+11,3.18088E+11,3.23765E+11,3.33535E+11,3.32084E+11,3.34247E+11,3.40314E+11,3.56077E+11,3.63583E+11,3.73417E+11,3.80787E+11,3.95183E+11,4.12734E+11,4.43993E+11,4.66863E+11,5.02207E+11,5.32015E+11,5.62768E+11,5.951E+11,6.2081E+11,6.58507E+11,7.00032E+11,7.33688E+11,7.67471E+11,8.11425E+11,8.59526E+11,8.91675E+11,9.04813E+11,9.29382E+11,9.61751E+11,9.83276E+11,..
IDA only,IDX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,1.54145E+11,1.64504E+11,1.68664E+11,1.76186E+11,1.82812E+11,1.86619E+11,1.88936E+11,1.98489E+11,2.05878E+11,2.15415E+11,2.20241E+11,2.17195E+11,2.22541E+11,2.3636E+11,2.36959E+11,2.48477E+11,2.5676E+11,2.62751E+11,2.65556E+11,2.66662E+11,2.75094E+11,2.7667E+11,2.7899E+11,2.83435E+11,2.88999E+11,2.98712E+11,3.08397E+11,3.15334E+11,3.2261E+11,3.26311E+11,3.30361E+11,3.3172E+11,3.37159E+11,3.38017E+11,3.55107E+11,3.72622E+11,3.88901E+11,4.04107E+11,4.20627E+11,4.36766E+11,4.58543E+11,4.76599E+11,5.01699E+11,5.31035E+11,5.6589E+11,6.03658E+11,6.45823E+11,6.86684E+11,7.19744E+11,7.63983E+11,7.96041E+11,8.34669E+11,8.84921E+11,9.34013E+11,9.72159E+11,1.02006E+12,1.07556E+12,1.13184E+12,1.18862E+12,..
IDA total,IDA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.48198E+11,2.5087E+11,2.64776E+11,2.78242E+11,2.9154E+11,3.05078E+11,3.0719E+11,2.95905E+11,3.06667E+11,3.35936E+11,3.74226E+11,3.99421E+11,4.05412E+11,4.22482E+11,4.55048E+11,4.49678E+11,4.75551E+11,4.9645E+11,4.98836E+11,5.1796E+11,5.34622E+11,5.27048E+11,5.24519E+11,5.16762E+11,5.24844E+11,5.46265E+11,5.62393E+11,5.81553E+11,6.06778E+11,6.22645E+11,6.48004E+11,6.57927E+11,6.69811E+11,6.73278E+11,6.76411E+11,6.98942E+11,7.32316E+11,7.55654E+11,7.80488E+11,8.03905E+11,8.34519E+11,8.73826E+11,9.24279E+11,9.72412E+11,1.0378E+12,1.10257E+12,1.17112E+12,1.24553E+12,1.31167E+12,1.38301E+12,1.46912E+12,1.53526E+12,1.60784E+12,1.70228E+12,1.79996E+12,1.87037E+12,1.93005E+12,2.00905E+12,2.09702E+12,2.17403E+12,..
Late-demographic dividend,LTE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.03635E+12,1.03172E+12,1.06465E+12,1.10396E+12,1.17686E+12,1.24996E+12,1.33144E+12,1.36663E+12,1.45919E+12,1.60332E+12,1.76246E+12,1.91303E+12,2.07042E+12,2.27089E+12,2.41673E+12,2.53172E+12,2.71151E+12,2.88443E+12,3.03915E+12,3.26586E+12,3.53876E+12,3.53422E+12,3.59466E+12,3.61481E+12,3.87496E+12,4.15612E+12,4.4036E+12,4.66388E+12,4.87341E+12,5.08892E+12,5.09975E+12,5.12128E+12,5.08395E+12,5.25411E+12,5.43028E+12,5.70202E+12,5.95019E+12,6.24879E+12,6.37956E+12,6.64388E+12,7.09424E+12,7.42774E+12,7.83855E+12,8.33084E+12,8.9873E+12,9.63243E+12,1.04732E+13,1.148E+13,1.22272E+13,1.25502E+13,1.35064E+13,1.44109E+13,1.51898E+13,1.59824E+13,1.67271E+13,1.73941E+13,1.80616E+13,1.89405E+13,1.98809E+13,2.07479E+13,..
Latin America & Caribbean,LCN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8.11787E+11,8.64689E+11,9.06172E+11,9.29432E+11,9.98062E+11,1.04994E+12,1.09298E+12,1.14093E+12,1.23111E+12,1.30804E+12,1.39416E+12,1.48687E+12,1.59296E+12,1.72975E+12,1.83979E+12,1.90833E+12,2.02606E+12,2.12395E+12,2.20721E+12,2.35324E+12,2.49593E+12,2.50535E+12,2.49415E+12,2.43139E+12,2.5239E+12,2.61584E+12,2.73318E+12,2.82493E+12,2.85404E+12,2.89265E+12,2.9027E+12,3.00341E+12,3.07911E+12,3.1942E+12,3.34008E+12,3.39105E+12,3.51042E+12,3.69051E+12,3.77277E+12,3.77787E+12,3.92097E+12,3.95556E+12,3.96712E+12,4.02918E+12,4.28448E+12,4.46684E+12,4.70187E+12,4.96112E+12,5.15559E+12,5.05904E+12,5.35442E+12,5.58833E+12,5.74366E+12,5.90355E+12,5.96272E+12,5.9682E+12,5.94477E+12,6.05132E+12,6.14704E+12,6.19938E+12,..
Latin America & Caribbean (excluding high income),LAC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7.42595E+11,7.91419E+11,8.29894E+11,8.48958E+11,9.14115E+11,9.62925E+11,9.98989E+11,1.0437E+12,1.12966E+12,1.20048E+12,1.28252E+12,1.36811E+12,1.47173E+12,1.60735E+12,1.71462E+12,1.78861E+12,1.90062E+12,1.9901E+12,2.06363E+12,2.19831E+12,2.33056E+12,2.33455E+12,2.33216E+12,2.2768E+12,2.36348E+12,2.45052E+12,2.55974E+12,2.64264E+12,2.66439E+12,2.69221E+12,2.70071E+12,2.79194E+12,2.85202E+12,2.956E+12,3.09052E+12,3.12804E+12,3.23431E+12,3.39646E+12,3.46449E+12,3.46401E+12,3.59491E+12,3.61929E+12,3.62587E+12,3.67846E+12,3.9085E+12,4.07736E+12,4.29557E+12,4.53976E+12,4.72327E+12,4.63302E+12,4.91134E+12,5.1268E+12,5.26486E+12,5.4103E+12,5.46255E+12,5.45905E+12,5.42966E+12,5.5322E+12,5.61794E+12,5.66414E+12,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7.80595E+11,8.3131E+11,8.70541E+11,8.9171E+11,9.57528E+11,1.00639E+12,1.04679E+12,1.09213E+12,1.17907E+12,1.25187E+12,1.33436E+12,1.42301E+12,1.52549E+12,1.65841E+12,1.7674E+12,1.83433E+12,1.94774E+12,2.04027E+12,2.11785E+12,2.25828E+12,2.39953E+12,2.40303E+12,2.38927E+12,2.32553E+12,2.41074E+12,2.49975E+12,2.61377E+12,2.70274E+12,2.72626E+12,2.76102E+12,2.77438E+12,2.87847E+12,2.95608E+12,3.07283E+12,3.2147E+12,3.26107E+12,3.37541E+12,3.54976E+12,3.6267E+12,3.62444E+12,3.76126E+12,3.78862E+12,3.79847E+12,3.85879E+12,4.10199E+12,4.28041E+12,4.50973E+12,4.76521E+12,4.95906E+12,4.86531E+12,5.15934E+12,5.39169E+12,5.54509E+12,5.70359E+12,5.76292E+12,5.76567E+12,5.74257E+12,5.85021E+12,5.94818E+12,5.99852E+12,..
Least developed countries: UN classification,LDC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.1864E+11,2.23925E+11,2.26674E+11,2.3109E+11,2.36388E+11,2.40849E+11,2.48793E+11,2.58099E+11,2.64905E+11,2.70732E+11,2.72221E+11,2.76657E+11,2.77338E+11,2.74502E+11,2.7612E+11,2.9294E+11,3.10004E+11,3.24528E+11,3.37319E+11,3.51316E+11,3.65555E+11,3.84638E+11,4.05145E+11,4.27006E+11,4.55448E+11,4.92047E+11,5.29098E+11,5.72687E+11,6.13211E+11,6.42498E+11,6.82181E+11,7.08622E+11,7.43538E+11,7.86614E+11,8.3072E+11,8.60743E+11,8.95243E+11,9.36299E+11,9.78078E+11,1.02171E+12,..
Low & middle income,LMY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.21517E+12,2.26544E+12,2.35508E+12,2.46725E+12,2.65472E+12,2.80264E+12,2.92538E+12,3.03418E+12,3.235E+12,3.48383E+12,3.76272E+12,4.00309E+12,4.25857E+12,4.57361E+12,4.85015E+12,5.04539E+12,5.3823E+12,5.60858E+12,5.76945E+12,6.00517E+12,6.23518E+12,6.34081E+12,6.50797E+12,6.58112E+12,6.86492E+12,7.15867E+12,7.45174E+12,7.79423E+12,8.08957E+12,8.31272E+12,8.48791E+12,8.5978E+12,8.66919E+12,8.90232E+12,9.11088E+12,9.43349E+12,9.89114E+12,1.03735E+13,1.05836E+13,1.09261E+13,1.15378E+13,1.19344E+13,1.24468E+13,1.31221E+13,1.41337E+13,1.51238E+13,1.63151E+13,1.76913E+13,1.86745E+13,1.91186E+13,2.0544E+13,2.177E+13,2.2892E+13,2.40697E+13,2.51454E+13,2.61365E+13,2.72591E+13,2.86034E+13,2.98695E+13,3.09678E+13,..
Low income,LIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.58898E+11,1.61667E+11,1.61422E+11,1.61803E+11,1.67632E+11,1.74848E+11,1.8039E+11,1.83505E+11,1.80913E+11,1.81756E+11,1.77099E+11,1.76283E+11,1.75188E+11,1.83671E+11,1.92472E+11,2.01218E+11,2.08111E+11,2.14919E+11,2.20854E+11,2.32036E+11,2.41827E+11,2.54269E+11,2.68684E+11,2.87295E+11,3.06163E+11,3.29193E+11,3.50466E+11,3.68274E+11,3.92095E+11,4.00872E+11,4.11641E+11,4.34862E+11,4.56859E+11,4.66203E+11,4.84117E+11,5.02079E+11,5.20604E+11,5.41196E+11,..
Lower middle income,LMC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5.07632E+11,5.18379E+11,5.29593E+11,5.70805E+11,6.09071E+11,6.21144E+11,6.25043E+11,6.39943E+11,6.66761E+11,7.19965E+11,7.80554E+11,8.08906E+11,8.33963E+11,8.70537E+11,9.13673E+11,9.4926E+11,1.00096E+12,1.0602E+12,1.10309E+12,1.11797E+12,1.16954E+12,1.19158E+12,1.22093E+12,1.25488E+12,1.29101E+12,1.34283E+12,1.39055E+12,1.43544E+12,1.51804E+12,1.58384E+12,1.63512E+12,1.63817E+12,1.67108E+12,1.67718E+12,1.70386E+12,1.77185E+12,1.8674E+12,1.93168E+12,2.0162E+12,2.123E+12,2.21155E+12,2.31207E+12,2.42004E+12,2.57564E+12,2.7626E+12,2.94576E+12,3.14874E+12,3.36451E+12,3.50733E+12,3.67925E+12,3.93112E+12,4.12158E+12,4.33157E+12,4.5709E+12,4.83574E+12,5.10784E+12,5.39417E+12,5.68914E+12,5.98293E+12,6.22002E+12,..
Middle East & North Africa,MEA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,4.499E+11,5.0199E+11,5.94741E+11,6.67766E+11,7.76342E+11,8.68793E+11,9.55205E+11,9.32022E+11,1.07362E+12,1.10905E+12,1.05585E+12,1.10541E+12,1.094E+12,1.11095E+12,1.08926E+12,1.06013E+12,1.04717E+12,1.03991E+12,1.04966E+12,1.05141E+12,1.08396E+12,1.11478E+12,1.26103E+12,1.31405E+12,1.3758E+12,1.41501E+12,1.45276E+12,1.50124E+12,1.57216E+12,1.62533E+12,1.69951E+12,1.72907E+12,1.82875E+12,1.85059E+12,1.88007E+12,1.98326E+12,2.14245E+12,2.25103E+12,2.38705E+12,2.5104E+12,2.62348E+12,2.63665E+12,2.76805E+12,2.87188E+12,2.98362E+12,3.06694E+12,3.15732E+12,3.23409E+12,3.39644E+12,3.44924E+12,3.48215E+12,3.49851E+12,..
Middle East & North Africa (excluding high income),MNA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,2.18431E+11,2.34523E+11,2.56986E+11,2.87731E+11,3.24463E+11,3.55319E+11,3.88054E+11,4.4171E+11,4.72729E+11,5.04191E+11,5.06803E+11,5.84654E+11,5.78418E+11,5.41601E+11,5.25451E+11,4.6273E+11,4.59526E+11,5.31874E+11,5.56189E+11,5.46286E+11,5.6349E+11,5.46964E+11,5.56985E+11,5.53074E+11,5.68243E+11,6.41582E+11,6.32658E+11,6.62053E+11,6.8052E+11,6.90351E+11,7.08024E+11,7.51146E+11,7.75714E+11,8.28568E+11,8.63911E+11,9.02308E+11,9.22421E+11,9.53179E+11,9.7972E+11,1.05899E+12,1.10712E+12,1.16807E+12,1.23916E+12,1.28298E+12,1.31573E+12,1.3848E+12,1.3718E+12,1.4102E+12,1.43444E+12,1.4648E+12,1.4757E+12,1.59134E+12,1.6376E+12,1.63141E+12,1.62543E+12,..
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,2.17056E+11,2.33047E+11,2.55369E+11,2.85921E+11,3.22421E+11,3.53083E+11,3.85611E+11,4.3893E+11,4.69754E+11,5.01018E+11,5.03614E+11,5.80974E+11,5.74777E+11,5.38192E+11,5.22144E+11,4.59818E+11,4.56634E+11,5.28527E+11,5.52689E+11,5.42848E+11,5.59944E+11,5.43522E+11,5.5348E+11,5.49594E+11,5.64667E+11,6.37544E+11,6.28676E+11,6.57887E+11,6.76237E+11,6.86007E+11,7.03345E+11,7.46438E+11,7.70247E+11,8.22269E+11,8.57064E+11,8.96081E+11,9.16807E+11,9.48312E+11,9.74137E+11,1.05214E+12,1.09947E+12,1.16053E+12,1.23133E+12,1.27456E+12,1.30656E+12,1.3751E+12,1.36112E+12,1.39886E+12,1.42255E+12,1.45294E+12,1.46339E+12,1.57793E+12,1.624E+12,1.61764E+12,1.61153E+12,..
Middle income,MIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.13612E+12,2.18817E+12,2.27046E+12,2.38087E+12,2.56749E+12,2.71212E+12,2.83223E+12,2.93942E+12,3.13645E+12,3.37971E+12,3.65464E+12,3.88975E+12,4.1439E+12,4.45473E+12,4.72501E+12,4.91726E+12,5.24868E+12,5.47017E+12,5.63068E+12,5.86337E+12,6.0897E+12,6.19316E+12,6.35873E+12,6.42944E+12,6.71237E+12,7.0047E+12,7.29213E+12,7.6277E+12,7.91762E+12,8.13756E+12,8.31336E+12,8.42207E+12,8.49644E+12,8.72897E+12,8.93726E+12,9.25207E+12,9.70099E+12,1.01746E+13,1.03786E+13,1.07144E+13,1.13186E+13,1.17051E+13,1.22078E+13,1.28706E+13,1.38667E+13,1.48383E+13,1.601E+13,1.73625E+13,1.83252E+13,1.87534E+13,2.01546E+13,2.13689E+13,2.24781E+13,2.36329E+13,2.4687E+13,2.5667E+13,2.6771E+13,2.80959E+13,2.93426E+13,3.04203E+13,..
North America,NAC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3.46836E+12,3.5507E+12,3.77129E+12,3.94026E+12,4.17178E+12,4.43844E+12,4.72788E+12,4.84877E+12,5.08228E+12,5.24858E+12,5.28974E+12,5.46753E+12,5.75634E+12,6.0881E+12,6.07889E+12,6.07717E+12,6.40791E+12,6.69612E+12,7.05347E+12,7.28077E+12,7.28081E+12,7.47288E+12,7.32683E+12,7.64709E+12,8.18955E+12,8.53561E+12,8.81957E+12,9.13027E+12,9.51385E+12,9.84972E+12,1.0018E+13,9.98699E+12,1.03126E+13,1.05956E+13,1.10271E+13,1.13233E+13,1.17267E+13,1.21554E+13,1.26819E+13,1.3276E+13,1.38333E+13,1.39767E+13,1.42405E+13,1.466E+13,1.52184E+13,1.57732E+13,1.62424E+13,1.66219E+13,1.66173E+13,1.61892E+13,1.66122E+13,1.68952E+13,1.72667E+13,1.75928E+13,1.80428E+13,1.85273E+13,1.88192E+13,1.92797E+13,1.98268E+13,2.02456E+13,..
Not classified,INX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9.09674E+12,9.522E+12,1.00783E+13,1.06349E+13,1.13397E+13,1.19607E+13,1.26904E+13,1.32803E+13,1.41178E+13,1.49211E+13,1.53239E+13,1.59074E+13,1.67785E+13,1.78046E+13,1.80073E+13,1.80463E+13,1.89008E+13,1.95993E+13,2.04489E+13,2.12601E+13,2.15588E+13,2.20165E+13,2.20855E+13,2.2709E+13,2.37517E+13,2.46386E+13,2.53882E+13,2.62905E+13,2.75059E+13,2.85587E+13,2.94397E+13,2.98404E+13,3.04477E+13,3.08154E+13,3.17619E+13,3.26215E+13,3.36153E+13,3.46793E+13,3.56533E+13,3.67865E+13,3.82555E+13,3.87952E+13,3.93953E+13,4.02046E+13,4.14993E+13,4.26761E+13,4.39978E+13,4.51986E+13,4.53207E+13,4.37634E+13,4.50505E+13,4.58858E+13,4.64737E+13,4.71758E+13,4.81519E+13,4.93168E+13,5.01798E+13,5.14697E+13,5.26055E+13,5.34606E+13,..
Other small states,OSS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.69079E+11,1.76259E+11,1.84382E+11,1.92664E+11,2.10353E+11,2.22567E+11,2.46185E+11,2.70817E+11,2.91135E+11,2.97162E+11,3.22445E+11,3.46723E+11,3.59238E+11,3.72168E+11,3.86067E+11,3.98193E+11,4.09164E+11,4.13497E+11,4.21858E+11,4.29735E+11,..
Pacific island small states,PSS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3674569776,3836203143,3716131477,3680877967,3901803106,3807710329,4014858948,3912475123,3945735711,4134557310,4296623513,4304525370,4534825080,4668922337,4892525053,5106062679,5259840960,5202538717,5289674888,5540290219,5477566595,5537868318,5645947733,5762664119,5990734482,6123085900,6272466994,6348014017,6462408480,6403285587,6598673080,6836776446,6892516570,7123659032,7374861828,7641755116,7920481814,8248998738,8485382047,8539576335,..
Post-demographic dividend,PST,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8.80568E+12,9.21893E+12,9.76092E+12,1.02924E+13,1.09659E+13,1.15695E+13,1.22686E+13,1.28373E+13,1.36361E+13,1.44212E+13,1.48003E+13,1.53573E+13,1.61876E+13,1.71845E+13,1.73489E+13,1.73565E+13,1.81774E+13,1.88522E+13,1.96518E+13,2.04152E+13,2.06684E+13,2.10727E+13,2.11479E+13,2.17909E+13,2.28038E+13,2.36583E+13,2.44052E+13,2.52674E+13,2.64688E+13,2.74877E+13,2.82676E+13,2.86203E+13,2.91369E+13,2.94156E+13,3.02858E+13,3.10982E+13,3.19803E+13,3.29177E+13,3.37895E+13,3.49016E+13,3.6272E+13,3.68336E+13,3.73921E+13,3.81498E+13,3.93434E+13,4.04269E+13,4.16326E+13,4.27405E+13,4.28375E+13,4.13491E+13,4.25234E+13,4.32049E+13,4.36918E+13,4.4282E+13,4.51184E+13,4.60666E+13,4.68267E+13,4.79655E+13,4.89734E+13,4.9746E+13,..
Pre-demographic dividend,PRE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,1.9316E+11,2.16019E+11,2.43386E+11,2.6645E+11,2.75001E+11,2.86088E+11,3.11802E+11,3.10531E+11,3.33377E+11,3.49068E+11,3.48492E+11,3.70557E+11,3.88734E+11,3.72466E+11,3.68447E+11,3.49853E+11,3.51823E+11,3.65074E+11,3.74102E+11,3.88771E+11,4.0338E+11,4.09364E+11,4.49633E+11,4.04814E+11,4.16851E+11,4.16126E+11,4.1668E+11,4.30158E+11,4.55427E+11,4.82521E+11,5.19775E+11,5.44673E+11,5.60637E+11,5.87741E+11,6.23494E+11,6.21698E+11,7.00693E+11,7.47444E+11,8.0059E+11,8.51878E+11,9.10214E+11,9.5745E+11,1.01811E+12,1.06486E+12,1.12653E+12,1.19349E+12,1.25206E+12,1.28947E+12,1.32814E+12,1.34658E+12,1.3734E+12,1.41415E+12,..
Small states,SST,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.00414E+11,2.08003E+11,2.14267E+11,2.23764E+11,2.31994E+11,2.4202E+11,2.53344E+11,2.73415E+11,2.87815E+11,3.156E+11,3.42391E+11,3.6365E+11,3.67252E+11,3.93568E+11,4.18802E+11,4.3222E+11,4.45904E+11,4.60374E+11,4.73419E+11,4.8376E+11,4.88766E+11,4.9846E+11,5.07043E+11,..
South Asia,SAS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.90125E+11,1.97906E+11,2.04439E+11,2.15472E+11,2.32029E+11,2.29558E+11,2.31729E+11,2.46708E+11,2.57389E+11,2.72682E+11,2.88193E+11,2.9058E+11,2.86111E+11,2.96804E+11,3.03343E+11,3.25737E+11,3.33501E+11,3.55033E+11,3.76423E+11,3.64616E+11,3.88346E+11,4.12926E+11,4.28411E+11,4.57447E+11,4.76388E+11,5.02072E+11,5.26207E+11,5.48109E+11,5.95294E+11,6.27963E+11,6.62055E+11,6.7438E+11,7.12864E+11,7.44414E+11,7.89799E+11,8.45005E+11,9.03271E+11,9.37725E+11,9.90549E+11,1.06808E+12,1.11147E+12,1.16145E+12,1.20381E+12,1.29262E+12,1.3906E+12,1.49631E+12,1.61178E+12,1.72996E+12,1.78597E+12,1.91338E+12,2.06078E+12,2.16666E+12,2.28586E+12,2.42502E+12,2.59459E+12,2.78867E+12,3.00559E+12,3.21084E+12,3.40657E+12,3.5477E+12,..
South Asia (IDA & IBRD),TSA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.90125E+11,1.97906E+11,2.04439E+11,2.15472E+11,2.32029E+11,2.29558E+11,2.31729E+11,2.46708E+11,2.57389E+11,2.72682E+11,2.88193E+11,2.9058E+11,2.86111E+11,2.96804E+11,3.03343E+11,3.25737E+11,3.33501E+11,3.55033E+11,3.76423E+11,3.64616E+11,3.88346E+11,4.12926E+11,4.28411E+11,4.57447E+11,4.76388E+11,5.02072E+11,5.26207E+11,5.48109E+11,5.95294E+11,6.27963E+11,6.62055E+11,6.7438E+11,7.12864E+11,7.44414E+11,7.89799E+11,8.45005E+11,9.03271E+11,9.37725E+11,9.90549E+11,1.06808E+12,1.11147E+12,1.16145E+12,1.20381E+12,1.29262E+12,1.3906E+12,1.49631E+12,1.61178E+12,1.72996E+12,1.78597E+12,1.91338E+12,2.06078E+12,2.16666E+12,2.28586E+12,2.42502E+12,2.59459E+12,2.78867E+12,3.00559E+12,3.21084E+12,3.40657E+12,3.5477E+12,..
Sub-Saharan Africa,SSF,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.54644E+11,2.58299E+11,2.73386E+11,2.90732E+11,3.06422E+11,3.21644E+11,3.2664E+11,3.24822E+11,3.34702E+11,3.64711E+11,4.01118E+11,4.31139E+11,4.42678E+11,4.61748E+11,4.98247E+11,4.97577E+11,5.23556E+11,5.35967E+11,5.34411E+11,5.56488E+11,5.78974E+11,5.76434E+11,5.69988E+11,5.55955E+11,5.70353E+11,5.80609E+11,5.89988E+11,6.05778E+11,6.33124E+11,6.48988E+11,6.64583E+11,6.671E+11,6.64818E+11,6.58946E+11,6.66763E+11,6.8951E+11,7.24678E+11,7.50433E+11,7.68327E+11,7.85074E+11,8.12256E+11,8.46777E+11,9.00595E+11,9.38776E+11,9.99864E+11,1.06183E+12,1.12731E+12,1.20045E+12,1.26465E+12,1.30382E+12,1.37653E+12,1.43824E+12,1.49758E+12,1.57181E+12,1.645E+12,1.69074E+12,1.71038E+12,1.7511E+12,1.79289E+12,1.8339E+12,..
Sub-Saharan Africa (excluding high income),SSA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.5349E+11,2.57137E+11,2.72153E+11,2.89415E+11,3.05034E+11,3.20197E+11,3.2515E+11,3.23338E+11,3.33165E+11,3.63054E+11,3.99298E+11,4.29165E+11,4.40641E+11,4.59611E+11,4.95961E+11,4.95284E+11,5.2111E+11,5.33389E+11,5.31661E+11,5.53595E+11,5.76403E+11,5.73756E+11,5.67174E+11,5.53134E+11,5.67397E+11,5.77423E+11,5.8652E+11,6.02011E+11,6.29104E+11,6.44756E+11,6.60044E+11,6.62366E+11,6.59766E+11,6.53627E+11,6.61252E+11,6.83793E+11,7.18645E+11,7.44015E+11,7.615E+11,7.78074E+11,8.0473E+11,8.39045E+11,8.92745E+11,9.30554E+11,9.91341E+11,1.05311E+12,1.11813E+12,1.1907E+12,1.25445E+12,1.29332E+12,1.36555E+12,1.42679E+12,1.48575E+12,1.55955E+12,1.63227E+12,1.67755E+12,1.69666E+12,1.73686E+12,1.77811E+12,1.81864E+12,..
